url_length,num_dots,has_https,suspicious_tld,domain_length,domain_entropy,startup_like_tld,phish_context_score,startup_landing_copy,hosted_platform_fp,keyword_density,suspicious_keyword_found,has_password_field,form_with_suspicious_keywords,num_forms,num_inputs,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,duplicate_phrases,link_density,external_link_ratio,mismatched_anchor_ratio,has_js_timer,has_html_timer,timer_urgency_score,large_suspicious_image,base64_image_detected,ocr_alert_text_detected,alert_image_followed_by_form_or_link,domain_age_days,registrar_name,is_new_domain,content_red_flags,link_red_flags,non_surface_red_flags,startup_like,label
55,2,1,0,10,2.9219,0,0.0,0,0,0.0217,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0217,1.0,0.0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0
22,2,1,0,10,3.1219,0,0.0,0,0,0.0,0,0,0,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4128,0.1213,0.7741,1,1,2,0,0,0,0,10113,"eName Technology Co., Ltd.",0,1,1,2,0,0
73,2,1,0,7,2.5216,0,0.3333,1,0,0.0094,1,1,0,3,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1709,0.1166,0.8067,1,0,1,1,0,0,0,9056,"Go Daddy Domains Canada, Inc",0,3,1,4,1,0
43,2,1,0,11,3.2776,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
134,2,1,0,11,3.0958,0,0.0,1,0,0.0061,1,0,0,9,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0605,0.8557,0.7063,1,1,2,0,0,0,0,11228,Whois Corp.,0,2,2,4,1,0
27,1,1,0,8,2.4056,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4821,NETIM,0,0,0,0,0,1
66,5,1,0,10,2.6464,0,0.0,0,0,0.0084,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0352,0.7391,0.7174,1,1,2,1,0,0,1,10207,"MarkMonitor, Inc.",0,2,1,3,0,0
50,2,1,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4554,MarkMonitor Inc.,0,0,0,0,1,1
56,3,1,0,8,2.4056,0,0.1667,1,0,0.0126,1,1,0,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1329,0.8789,0.8158,1,1,2,0,0,0,0,11590,"CSC Corporate Domains, Inc.",0,3,2,5,1,0
37,4,1,0,10,2.7219,0,0.0,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3253,0.9383,0.6543,1,1,2,0,0,0,0,2577,Ghana Dot Com,0,1,2,3,1,0
30,4,0,0,13,2.4116,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
108,2,1,0,19,3.5111,0,0.0,1,0,0.0202,1,0,0,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2734,0.9566,0.6397,0,1,1,1,0,0,0,10024,IP Twins SAS,0,3,2,5,1,0
49,2,1,0,10,2.9219,0,0.0,0,0,0.0217,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0217,1.0,0.0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0
75,3,1,0,17,3.2195,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2184,"TUCOWS, INC.",0,0,0,0,0,1
43,3,1,0,21,3.2495,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,8475,,0,0,0,0,0,0
56,1,1,0,13,3.3927,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,7753,"RegistrarSafe, LLC",0,1,0,1,0,0
36,2,1,0,14,3.2359,0,0.0,0,0,0.0638,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,2,0,0,0,0,1416,Porkbun LLC,0,3,0,3,0,1
53,2,1,0,9,2.9477,0,0.0,0,0,0.0256,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0769,1.0,0.3333,0,0,0,0,0,0,0,0,Key-Systems GmbH,0,2,1,3,0,1
76,4,1,0,12,3.2516,0,0.0,0,0,0.0013,1,1,0,27,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1879,0.0717,0.2696,1,1,2,1,0,0,0,4353,nicar,0,3,0,3,0,0
147,3,1,0,7,2.5216,0,0.0,0,0,0.0035,1,0,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0824,0.0143,0.7714,1,1,2,1,0,0,1,9068,MarkMonitor International Canada Ltd.,0,2,1,3,0,0
43,2,1,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4554,MarkMonitor Inc.,0,0,0,0,1,1
44,4,0,0,15,2.6062,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,3540,"Cloudflare, Inc.",0,0,0,0,0,1
88,3,1,0,18,3.6144,0,0.0,1,0,0.0027,1,0,1,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1617,0.9888,0.8156,0,0,0,0,0,0,0,0,,0,2,2,4,1,0
39,2,1,0,10,3.1219,0,0.0,0,0,0.0124,1,0,0,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32,0.18,0.771,1,0,1,0,0,0,0,0,,0,2,1,3,0,0
72,3,1,0,10,2.9219,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
36,2,1,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4554,MarkMonitor Inc.,0,0,0,0,1,1
44,4,0,0,14,2.8424,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,133,Hosting Concepts B.V.,0,0,0,0,0,1
34,2,1,0,14,3.6645,0,0.0,1,0,0.002,1,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3505,0.3722,0.6222,1,0,1,1,0,0,0,10170,"Network Solutions, LLC",0,2,1,3,1,0
96,2,1,0,19,3.3264,0,0.0,1,0,0.0068,1,0,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2318,0.9781,0.7883,0,0,0,0,0,0,0,6416,Lexsynergy Limited,0,2,2,4,1,0
38,2,0,0,16,3.4528,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,4299,"GoDaddy.com, LLC",0,0,1,1,0,1
103,6,1,0,13,3.027,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4513,Integricity Technology Sdn Bhd,0,0,0,0,0,0
24,2,1,0,8,3.0,0,0.0,0,0,0.004,1,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4154,0.0386,0.7108,1,1,2,0,0,0,0,11133,MarkMonitor Inc.,0,2,1,3,0,0
76,3,1,0,16,3.375,0,0.0,0,0,0.0658,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1711,1.0,0.6154,1,1,2,0,0,0,0,9056,"GoDaddy Corporate Domains, LLC",0,3,2,5,0,0
41,2,1,0,12,3.0221,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,10377,"RegistrarSafe, LLC",0,0,0,0,0,0
65,4,0,0,14,2.5027,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
53,2,1,0,7,2.5216,0,0.0,0,0,0.0072,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1215,0.0039,0.5177,1,1,2,1,0,0,1,0,,0,2,0,2,0,0
53,2,1,0,17,3.3816,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,9281,"ENOM, INC.",0,0,0,0,0,0
51,3,1,0,6,2.585,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,10141,Telecom Italia s.p.a.,0,0,0,0,0,0
53,3,1,0,14,2.8352,0,0.0,1,1,0.0063,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2805,0.9405,0.7993,1,0,1,1,0,0,1,10669,InfoStream Technologies CC,0,2,2,4,1,0
47,2,1,0,15,3.2402,0,0.0,1,0,0.0006,1,0,0,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0277,0.6087,0.7283,1,1,2,1,0,0,1,9076,Safenames Ltd,0,2,1,3,1,0
47,2,1,0,13,3.3927,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,7753,"RegistrarSafe, LLC",0,1,0,1,0,0
31,3,0,0,15,2.6892,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
44,3,1,0,10,3.1219,0,0.0,0,0,0.0138,1,1,0,2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1655,0.0833,0.7083,1,1,2,0,0,0,1,9843,Markmonitor Inc. [Tag = MARKMONITOR],0,3,1,4,0,0
64,2,1,0,14,3.6645,0,0.0,1,0,0.0025,1,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.317,0.3581,0.6399,1,0,1,1,0,0,0,0,,0,2,1,3,1,0
31,1,1,0,13,3.3927,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1151,CSL Computer Service Langenbach GmbH d/b/a joker.com,0,0,0,0,0,1
66,3,1,0,16,3.375,0,0.0,0,0,0.0068,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0372,1.0,0.6818,1,0,1,0,0,0,0,9056,"GoDaddy Corporate Domains, LLC",0,2,2,4,0,0
147,3,0,0,69,4.0516,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
21,1,0,0,13,3.2389,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,57,"GoDaddy.com, LLC",0,0,1,1,0,1
40,3,0,0,21,3.368,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,69,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,0,0,0,1
35,4,0,0,13,2.5654,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
122,5,1,0,9,2.6416,0,0.0,1,0,0.0124,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3789,0.3443,0.541,1,0,1,1,0,0,0,4934,MarkMonitor Inc.,0,2,0,2,1,0
60,3,0,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,4554,MarkMonitor Inc.,0,0,1,1,1,1
229,4,1,0,10,3.1219,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,"Webglobe, s.r.o.",0,0,0,0,0,1
55,2,1,0,6,2.2516,0,0.0,1,0,0.0117,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1663,0.6256,0.9031,0,0,0,1,0,0,0,9842,"CSC Corporate Domains, Inc.",0,1,1,2,1,0
21,1,1,0,12,3.4183,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,775,"NameSilo, LLC",0,0,0,0,0,1
48,3,1,0,8,3.0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2399,NUXIT,0,0,0,0,0,1
26,3,0,0,14,2.7534,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
60,2,1,0,10,2.9219,0,0.0,0,0,0.0217,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0217,1.0,0.0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0
66,2,1,0,18,3.5724,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,5134,"Domain.com, LLC",0,0,0,0,0,0
46,2,1,0,7,2.2359,0,0.0,0,0,0.0007,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1821,0.9738,0.4306,1,0,1,0,0,0,0,0,,0,2,1,3,0,0
308,1,1,0,11,2.914,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2553,"Amazon Registrar, Inc.",0,0,0,0,0,1
33,3,0,0,12,3.4183,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,248,"GMO Internet, Inc.",0,0,0,0,0,1
39,6,0,0,12,2.8554,0,0.0,0,0,0.0001,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,1,0,1,0,1
129,2,1,0,11,3.0958,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1351,0.6,0.8,1,0,1,0,0,0,0,11142,"CSC Corporate Domains, Inc.",0,1,1,2,0,0
52,3,1,0,13,3.3927,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1928,Gname.com Pte. Ltd.,0,0,0,0,0,1
27,3,0,0,15,3.1396,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
38,3,1,0,6,2.585,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4324,1.0,0.25,0,0,0,0,0,0,0,0,,0,0,1,1,0,0
43,4,0,0,13,2.8731,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
62,3,1,0,19,4.0374,0,0.0,1,0,0.0038,1,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.366,0.9247,0.7247,1,0,1,0,0,0,0,7007,Ghana Dot Com,0,2,2,4,1,0
47,2,1,0,10,2.9219,0,0.0,0,0,0.0217,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0217,1.0,0.0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0
19,1,1,0,10,2.7219,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,402,Gname.com Pte. Ltd.,0,0,0,0,0,1
48,2,0,0,17,3.3372,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,3096,RegistryGate GmbH,0,0,0,0,0,1
37,2,1,0,14,3.3249,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,570,"GoDaddy.com, LLC",0,0,0,0,0,1
60,4,0,0,13,2.5654,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
147,4,1,0,10,3.1219,0,0.0,0,0,0.0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0.5,1.0,1,0,1,0,0,0,0,9843,Markmonitor Inc. [Tag = MARKMONITOR],0,1,1,2,0,0
31,1,1,0,15,3.6402,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,38,"NICENIC INTERNATIONAL GROUP CO., LIMITED",0,0,0,0,0,1
62,2,1,0,11,3.2776,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4615,0.0556,0.3333,0,0,0,0,0,0,0,10848,easyDNS Technologies Inc.,0,0,0,0,0,1
37,3,1,0,19,4.0374,0,0.0,1,0,0.0041,1,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3791,0.9276,0.7265,1,0,1,0,0,0,0,0,,0,2,2,4,1,0
